,Company.CIK,Target.Company,Switch.Date,Event__,Filer.CIK,Date.of.13g,Switcher,INDEX_URL,EDGAR_LINK__,SIC,state_of_INC
96229,790526,PRIMEDEX HEALTH SYSTEMS INC ,9/28/2006,667,1050417,11/21/2006,CONTRARIAN CAPITAL MANAGEMENT LLC ,https://www.sec.gov/Archives/edgar/data/1050417/0000919574-06-004743-index.htm,https://www.sec.gov/Archives/edgar/data/1050417/0000919574-06-004743.txt,8071,NY
101320,949240,WORLD AIR HOLDINGS INC ,9/28/2006,667,1050417,2/14/2007,CONTRARIAN CAPITAL MANAGEMENT LLC ,https://www.sec.gov/Archives/edgar/data/1050417/0000919574-07-001128-index.htm,https://www.sec.gov/Archives/edgar/data/1050417/0000919574-07-001128.txt,4522,202121036
1482,878280,SALTON__INC,9/28/2006,667,1050417,NA,contrarian capital management,NA,NA,0,0
840084,732026,TRIO TECH INTERNATIONAL ,3/2/2007,778,1271640,5/5/2005,ZEFF DANIEL ,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-05-000546-index.htm,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-05-000546.txt,3559,CA
852743,720145,CIPRICO INC ,3/2/2007,778,1271640,9/6/2005,ZEFF DANIEL ,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-05-001034-index.htm,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-05-001034.txt,3576,DE
854323,884130,CHROMCRAFT REVINGTON INC ,3/2/2007,778,1271640,9/20/2005,ZEFF DANIEL ,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-05-001082-index.htm,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-05-001082.txt,2510,DE
859401,98338,TSR INC ,3/2/2007,778,1271640,11/7/2005,ZEFF DANIEL ,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-05-001259-index.htm,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-05-001259.txt,7371,DE
939341,909793,NETMANAGE INC ,3/2/2007,778,1271640,4/18/2006,ZEFF DANIEL ,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-06-000587-index.htm,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-06-000587.txt,7372,DE
946031,945489,BELL INDUSTRIES INC NEW ,3/2/2007,778,1271640,6/15/2006,ZEFF DANIEL ,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-06-000901-index.htm,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-06-000901.txt,5065,CA
97028,792130,DATAWATCH CORP ,3/2/2007,778,1271640,1/17/2007,ZEFF DANIEL ,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-07-000058-index.htm,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-07-000058.txt,7372,DE
101869,749872,BARRY R G CORP OH ,3/2/2007,778,1271640,2/14/2007,ZEFF DANIEL ,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-07-000241-index.htm,https://www.sec.gov/Archives/edgar/data/1271640/0000950159-07-000241.txt,3140,OH
1574,892653,SPORT__HALEY__INC,3/2/2007,778,1271640,NA,zeff daniel ,NA,NA,0,0
80149,1008654,TUPPERWARE CORP ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1008654/0001144204-05-004635-index.htm,https://www.sec.gov/Archives/edgar/data/1008654/0001144204-05-004635.txt,3089,DE
80199,738076,3COM CORP ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004559-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004559.txt,3576,DE
80200,829499,INTERSTATE BAKERIES CORP DE ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004572-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004572.txt,2050,DE
80201,56873,KROGER CO ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004574-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004574.txt,5411,OH
80202,887730,KEMET CORP ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004576-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004576.txt,3670,DE
80203,93676,STARRETT L S CO ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004582-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004582.txt,3420,MA
80204,842699,PLAYTEX PRODUCTS INC ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004592-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004592.txt,2300,DE
80206,931702,OCA INC DE ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004596-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004596.txt,8000,DE
80207,63541,MAYTAG CORP ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004603-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004603.txt,3630,DE
80208,716133,CINCINNATI BELL INC ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004640-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004640.txt,4813,OH
80209,812708,WELLMAN INC ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004644-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004644.txt,2820,DE
80211,769218,AEGON NV ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004651-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004651.txt,6311,0
80213,948634,BUHRMANN NV ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004676-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004676.txt,5110,all
80216,888747,HILFIGER TOMMY CORP ,6/13/2006,1484,1015079,2/14/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004700-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-004700.txt,2320,0
84594,96831,TECUMSEH PRODUCTS CO ,6/13/2006,1484,1015079,6/28/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-020135-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-020135.txt,3585,MI
86271,31235,EASTMAN KODAK CO ,6/13/2006,1484,1015079,12/9/2005,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-039279-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-05-039279.txt,3861,NJ
89240,40730,GENERAL MOTORS CORP ,6/13/2006,1484,1015079,2/10/2006,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-06-005112-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-06-005112.txt,3711,DE
89241,891765,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LTD ,6/13/2006,1484,1015079,2/10/2006,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-06-005114-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-06-005114.txt,3711,0
93394,1003470,QUEBECOR WORLD INC ,6/13/2006,1484,1015079,3/10/2006,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1003470/0001144204-06-009437-index.htm,https://www.sec.gov/Archives/edgar/data/1003470/0001144204-06-009437.txt,2750,A1
93782,895812,GATEWAY INC ,6/13/2006,1484,1015079,4/10/2006,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-06-014553-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-06-014553.txt,3571,DE
94168,24491,COOPER TIRE RUBBER CO ,6/13/2006,1484,1015079,5/10/2006,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-06-019164-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-06-019164.txt,3011,DE
101040,14195,BRIGGS STRATTON CORP ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007924-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007924.txt,3510,WI
101043,39899,GANNETT CO INC DE ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007944-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007944.txt,2711,DE
101044,842162,LEAR CORP ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007952-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007952.txt,2531,DE
101045,897723,SANMINA SCI CORP ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007967-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007967.txt,3672,DE
101046,931588,PROVIDA PENSION FUND ADMINISTRATOR ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007998-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-007998.txt,6399,0
101048,886125,ALCATEL LUCENT ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-008001-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-008001.txt,3661,0
101050,928422,WESCAST INDUSTRIES INC ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-008007-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-008007.txt,3714,980083125
101051,906338,TARO PHARMACEUTICAL INDUSTRIES LTD ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-008025-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-008025.txt,2834,0
101053,880224,INTERTAPE POLYMER GROUP INC ,6/13/2006,1484,1015079,2/14/2007,BRANDES INVESTMENT PARTNERS LP ,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-008030-index.htm,https://www.sec.gov/Archives/edgar/data/1015079/0001144204-07-008030.txt,2670,A8
1653,1066113,TELE__NORTE__LESTE__PARTICIPACOES__SA,6/13/2006,1484,1015079,NA,,NA,NA,0,0
84242,947484,ARCH CAPITAL GROUP LTD ,11/6/2006,1293,1052192,5/23/2005,CASCADE INVESTMENT LLC ,https://www.sec.gov/Archives/edgar/data/1052192/0001104659-05-025011-index.htm,https://www.sec.gov/Archives/edgar/data/1052192/0001104659-05-025011.txt,6331,0
666,1030555,FOUR__SEASONS__HOTELS__INC,11/6/2006,1293,1052192,NA,CASCADE INVESTMENT LLC,NA,NA,0,0
101003,1006195,MATRIXX INITIATIVES INC ,3/11/2008,171,1037792,2/14/2007,PARADIGM CAPITAL MANAGEMENT INC NY ,https://www.sec.gov/Archives/edgar/data/1006195/0001037792-07-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1006195/0001037792-07-000022.txt,2834,DE
101232,918541,NN INC ,3/11/2008,171,1037792,2/14/2007,PARADIGM CAPITAL MANAGEMENT INC NY ,https://www.sec.gov/Archives/edgar/data/1037792/0001037792-07-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1037792/0001037792-07-000023.txt,3562,DE
101233,921365,MERIX CORP ,3/11/2008,171,1037792,2/14/2007,PARADIGM CAPITAL MANAGEMENT INC NY ,https://www.sec.gov/Archives/edgar/data/1037792/0001037792-07-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1037792/0001037792-07-000024.txt,3672,OR
101234,745394,LESCO INC OH ,3/11/2008,171,1037792,2/14/2007,PARADIGM CAPITAL MANAGEMENT INC NY ,https://www.sec.gov/Archives/edgar/data/1037792/0001037792-07-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1037792/0001037792-07-000025.txt,2870,OH
101236,812191,REHABCARE GROUP INC ,3/11/2008,171,1037792,2/14/2007,PARADIGM CAPITAL MANAGEMENT INC NY ,https://www.sec.gov/Archives/edgar/data/1037792/0001037792-07-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1037792/0001037792-07-000027.txt,8060,DE
1184,275053,NATURES__SUNSHINE__PRODUCTS__INC,3/11/2008,171,1037792,NA,"HARBINGER CAPITAL PARTNERS MASTER FUND I, LTD.",NA,NA,0,0
84518,755199,TRANSMONTAIGNE INC ,7/6/2006,1912,806085,6/16/2005,LEHMAN BROTHERS HOLDINGS INC ,https://www.sec.gov/Archives/edgar/data/755199/0000895345-05-000637-index.htm,https://www.sec.gov/Archives/edgar/data/755199/0000895345-05-000637.txt,4610,DE
85262,768892,HEALTHAXIS INC ,7/6/2006,1912,806085,9/2/2005,LEHMAN BROTHERS HOLDINGS INC ,https://www.sec.gov/Archives/edgar/data/768892/0001144204-05-027909-index.htm,https://www.sec.gov/Archives/edgar/data/768892/0001144204-05-027909.txt,7371,PA
85263,768892,HEALTHAXIS INC ,7/6/2006,1912,806085,9/2/2005,LEHMAN BROTHERS HOLDINGS INC ,https://www.sec.gov/Archives/edgar/data/768892/0001144204-05-027921-index.htm,https://www.sec.gov/Archives/edgar/data/768892/0001144204-05-027921.txt,7371,PA
96142,711665,PHOTOMEDEX INC ,7/6/2006,1912,806085,11/13/2006,LEHMAN BROTHERS HOLDINGS INC ,https://www.sec.gov/Archives/edgar/data/711665/0000806085-06-000121-index.htm,https://www.sec.gov/Archives/edgar/data/711665/0000806085-06-000121.txt,3845,DE
96481,755113,ORION HEALTHCORP INC ,7/6/2006,1912,806085,12/13/2006,LEHMAN BROTHERS HOLDINGS INC ,https://www.sec.gov/Archives/edgar/data/755113/0000950134-06-023033-index.htm,https://www.sec.gov/Archives/edgar/data/755113/0000950134-06-023033.txt,8011,DE
1435,1296001,RELATIONSERVE__MEDIA__INC,7/6/2006,1912,806085,NA,,NA,NA,0,0
85179,355999,UNITED STATIONERS INC ,5/11/2006,363,1313250,8/22/2005,Noonday Asset Management L P ,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-05-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-05-000010.txt,5110,DE
857821,1268984,REDDY ICE HOLDINGS INC ,5/11/2006,363,1313250,10/19/2005,Noonday Asset Management L P ,https://www.sec.gov/Archives/edgar/data/1268984/0001313250-05-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1268984/0001313250-05-000023.txt,2090,DE
863741,860731,TYLER TECHNOLOGIES INC ,5/11/2006,363,1313250,12/13/2005,Noonday Asset Management L P ,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-05-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-05-000036.txt,7372,DE
865851,1099160,BEASLEY BROADCAST GROUP INC ,5/11/2006,363,1313250,1/9/2006,Noonday Asset Management L P ,https://www.sec.gov/Archives/edgar/data/1099160/0001313250-06-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1099160/0001313250-06-000006.txt,4832,DE
935041,709283,QUANTUM CORP DE ,5/11/2006,363,1313250,3/16/2006,Noonday Asset Management L P ,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-06-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-06-000027.txt,3572,DE
946071,729922,OSI PHARMACEUTICALS INC ,5/11/2006,363,1313250,6/15/2006,Noonday Asset Management L P ,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-06-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-06-000043.txt,2835,DE
947411,886136,SAGA COMMUNICATIONS INC ,5/11/2006,363,1313250,7/5/2006,Noonday Asset Management L P ,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-06-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-06-000049.txt,4832,DE
952341,39547,METROMEDIA INTERNATIONAL GROUP INC ,5/11/2006,363,1313250,8/21/2006,Noonday Asset Management L P ,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-06-000063-index.htm,https://www.sec.gov/Archives/edgar/data/1313250/0001313250-06-000063.txt,4812,DE
547,783005,EMMIS__COMMUNICATIONS__CORP,5/11/2006,363,1313250,NA,"Noonday Asset Management, L.P.",NA,NA,0,0
84788,1299969,Comstock Homebuilding Companies Inc ,8/15/2006,1909,1327998,7/15/2005,Ader Jason ,https://www.sec.gov/Archives/edgar/data/1299969/0001012975-05-000209-index.htm,https://www.sec.gov/Archives/edgar/data/1299969/0001012975-05-000209.txt,1531,DE
84982,1294538,Great Wolf Resorts Inc ,8/15/2006,1909,1327998,8/8/2005,Ader Jason ,https://www.sec.gov/Archives/edgar/data/1294538/0001012975-05-000233-index.htm,https://www.sec.gov/Archives/edgar/data/1294538/0001012975-05-000233.txt,7011,DE
85426,919628,CKE RESTAURANTS INC ,8/15/2006,1909,1327998,9/19/2005,Ader Jason ,https://www.sec.gov/Archives/edgar/data/1327998/0001012975-05-000290-index.htm,https://www.sec.gov/Archives/edgar/data/1327998/0001012975-05-000290.txt,5812,DE
744,1294538,"Great__Wolf__Resorts,__Inc.",8/15/2006,1909,1327998,NA,Ader Jason,NA,NA,0,0
83999,1039160,AEROGEN INC ,2/1/2007,728,1101088,5/5/2005,PROMED MANAGEMENT INC ,https://www.sec.gov/Archives/edgar/data/1039160/0001169232-05-002465-index.htm,https://www.sec.gov/Archives/edgar/data/1039160/0001169232-05-002465.txt,3841,DE
84122,889992,ORTEC INTERNATIONAL INC ,2/1/2007,728,1101088,5/11/2005,PROMED MANAGEMENT INC ,https://www.sec.gov/Archives/edgar/data/1101088/0001169232-05-002596-index.htm,https://www.sec.gov/Archives/edgar/data/1101088/0001169232-05-002596.txt,2836,DE
84145,1074874,DIOMED HOLDINGS INC ,2/1/2007,728,1101088,5/12/2005,PROMED MANAGEMENT INC ,https://www.sec.gov/Archives/edgar/data/1074874/0001169232-05-002638-index.htm,https://www.sec.gov/Archives/edgar/data/1074874/0001169232-05-002638.txt,3841,NV
84490,897075,ZONAGEN INC ,2/1/2007,728,1101088,6/14/2005,PROMED MANAGEMENT INC ,https://www.sec.gov/Archives/edgar/data/1101088/0001169232-05-003144-index.htm,https://www.sec.gov/Archives/edgar/data/1101088/0001169232-05-003144.txt,2836,DE
93093,919043,LONGPORT INC ,2/1/2007,728,1101088,2/17/2006,PROMED MANAGEMENT INC ,https://www.sec.gov/Archives/edgar/data/1101088/0001169232-06-000972-index.htm,https://www.sec.gov/Archives/edgar/data/1101088/0001169232-06-000972.txt,3845,DE
1048,884847,MATRITECH__INC/DE/,2/1/2007,728,1101088,NA,PROMED MANAGEMENT INC,NA,NA,0,0
83263,725394,DALRADA FINANCIAL CORP ,6/7/2007,407,1134340,3/1/2005,LONGVIEW FUND LP ,https://www.sec.gov/Archives/edgar/data/1134340/0001144204-05-006300-index.htm,https://www.sec.gov/Archives/edgar/data/1134340/0001144204-05-006300.txt,8741,DE
83429,895380,DIAMETRICS MEDICAL INC ,6/7/2007,407,1134340,3/11/2005,LONGVIEW FUND LP ,https://www.sec.gov/Archives/edgar/data/1134340/0001144204-05-007296-index.htm,https://www.sec.gov/Archives/edgar/data/1134340/0001144204-05-007296.txt,3845,MN
83699,1061029,BRAVO FOODS INTERNATIONAL CORP ,6/7/2007,407,1134340,4/8/2005,LONGVIEW FUND LP ,https://www.sec.gov/Archives/edgar/data/1061029/0001144204-05-010898-index.htm,https://www.sec.gov/Archives/edgar/data/1061029/0001144204-05-010898.txt,2020,DE
98246,798600,BRANDPARTNERS GROUP INC ,6/7/2007,407,1134340,1/31/2007,LONGVIEW FUND LP ,https://www.sec.gov/Archives/edgar/data/1134340/0001144204-07-004359-index.htm,https://www.sec.gov/Archives/edgar/data/1134340/0001144204-07-004359.txt,8742,DE
459,795824,DATASCENSION__INC,6/7/2007,407,1134340,NA,,NA,NA,0,0
1568,924515,SPECTRX__INC,7/21/2006,983,1011552,2/17/2006,PROMED PARTNERS L P,0,0,0,0
1896,1309710,ZVUE__CORP,4/6/2006,1930,1354111,2/23/2006,Carl Page,0,0,0,0
1026,882361,LORUS__THERAPEUTICS__INC,8/2/2007,705,1354542,2/27/2006,Abramson Herbert,0,0,0,0
861163,913665,MOTIENT CORP ,5/17/2006,169,1233563,11/18/2005,HARBERT DISTRESSED INVESTMENT MASTER FUND LTD ,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-05-004007-index.htm,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-05-004007.txt,4899,DE
862053,943320,TRUMP ENTERTAINMENT RESORTS INC ,5/17/2006,169,1233563,12/2/2005,HARBERT DISTRESSED INVESTMENT MASTER FUND LTD ,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-05-004132-index.htm,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-05-004132.txt,7011,DE
869451,869561,RURAL CELLULAR CORP ,5/17/2006,169,1233563,1/24/2006,HARBINGER CAPITAL PARTNERS MASTER FUND I LTD ,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-06-000167-index.htm,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-06-000167.txt,4812,MN
93886,784977,PORTLAND GENERAL ELECTRIC CO OR ,5/17/2006,169,1233563,4/13/2006,HARBINGER CAPITAL PARTNERS MASTER FUND I LTD ,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-06-001838-index.htm,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-06-001838.txt,4911,OR
93931,1156295,SERACARE LIFE SCIENCES INC ,5/17/2006,169,1233563,4/18/2006,HARBINGER CAPITAL PARTNERS MASTER FUND I LTD ,https://www.sec.gov/Archives/edgar/data/1156295/0000919574-06-001863-index.htm,https://www.sec.gov/Archives/edgar/data/1156295/0000919574-06-001863.txt,2835,330056054
94010,842699,PLAYTEX PRODUCTS INC ,5/17/2006,169,1233563,4/27/2006,HARBINGER CAPITAL PARTNERS MASTER FUND I LTD ,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-06-001940-index.htm,https://www.sec.gov/Archives/edgar/data/1233563/0000919574-06-001940.txt,2300,DE
